194.65110144
402.57010536
369.09299736
317.98485486
373.51704031
286.60960629
383.60923272
219.67771963
179.04077598
192.24279190
263.00286370
396.02586944
368.80352753
342.79854670
309.18426229
351.00940456
335.32225385
337.29245897
406.04230337
353.70126982
365.32850811
388.03194331
375.48514986
374.39419175
336.18180587
350.20430750
241.74739808
286.74687507
202.32533750
312.49727946
339.23666524
310.63790133
266.14164302
297.58551376
311.30735719
299.38370459
326.79822920
302.87735754
324.95797104
305.51396562
319.35813167
360.05195836
312.56579508
263.89279084
309.15441773
331.34572920
321.53900637
347.54643263
316.91596663
359.19715808
384.41752253
374.78332408
325.78567761
329.75421302
365.36364081
388.06310809
413.20938008
218.32321110
292.91409052
214.99642537
214.91654671
254.92340880
271.09770099
381.70040605
361.22206687
397.20645336
384.66004876
374.75391207
390.66511535
398.01447946
408.74071154
407.20173118
394.62532435
395.21559655
185.42713966
186.83869831
185.96158348
185.21284300
186.42540753
418.28267483
414.66160948
383.86748152
356.89941086
340.59419393
342.72651443
355.35411221
336.63841841
339.06988149
319.05971559
313.97204067
270.06748255
312.35004415
325.95492172
349.02987094
341.91936361
344.02709964
350.90198879
360.79913253
349.96047641
384.47783674
396.80839244
401.21703172
376.16601724
370.77142515
371.19191115
377.84720966
343.13434774
332.86161797
351.85579430
346.14037636
333.99935867
340.76152001
336.58099223
336.21889897
336.50784484
337.12285597
332.64041126
338.16656107
313.78359352
328.69863294
331.66788271
348.22343192
336.78620095
319.84363186
331.02182609
339.54350545
356.69950548
359.55682047
334.54974149
353.76773597
324.83479005
319.18443235
324.11073428
316.96449441
326.41864809
339.46588215
340.67647390
349.36734505
351.84965630
348.60509050
357.96486273
366.42907189
361.05915539
363.52101408
369.39662278
366.65025548
344.43478464
343.61126868
341.68752768
346.07106244
336.75557149
338.99512478
354.62335339
370.51843612
380.52699588
364.05794326
355.05800681
353.93359794
333.63082777
346.78438654
360.07617114
359.17783380
359.53409493
372.05772613
367.90163240
375.35814881
355.19233324
367.85632574
356.03940850
354.40769386
365.86213078
380.09160867
362.77101347
269.69429852
304.25040376
379.88843894
368.53816978
393.74523477
367.46497971
379.45158128
382.64896058
377.89993913
362.39415374
377.51297865
374.49946157
391.44197606
365.89333657
353.86560612
338.89124184
337.34527176
337.26650182
346.09366546
342.36280533
360.32968125
350.19948061
352.25253319
339.19982036
335.62302194
350.78622936
343.61180937
339.74516986
346.40561696
352.63567236
382.21286739
378.31948964
293.35245547
369.55312578
360.68491883
350.99750131
349.21761049
361.93483595
359.91585661
355.02640283
368.66142955
351.63511287
359.78866176
342.27225546
352.19305290
344.48057590
337.66388577
328.29336655
316.51037408
322.24623329
322.49433918
297.44032357
308.23199586
308.65153908
320.20598080
324.97046727
340.30778909
349.01940480
354.55495809
368.86251250
382.76012528
359.83469049
386.37234627
